,X,Y
944,0.88115263,2.3814056
945,0.5057967,-0.7157996
946,0.45075846,0.39581475
947,0.4499836,0.38867715
948,0.44450366,0.39059034
949,-0.49628073,1.6406561
950,1.2646768,-0.6997179
951,1.3124738,-0.7859576
952,1.368557,-0.52908933
953,0.18240567,4.00258
954,-0.005127892,1.8639582
955,0.014551595,1.8814367
956,1.1323314,0.23403129
957,1.1211898,0.22828773
958,1.3549587,-0.4940353
959,1.347791,-0.5007249
960,1.1049261,0.1875113
961,0.7594286,-1.4893683
962,0.08626051,1.9390932
963,0.58240306,-0.82543707
964,-0.5457265,1.695617
965,0.5116145,0.52248096
966,0.07222687,2.0211384
967,1.3382237,-0.8927535
968,0.6479988,-0.5106675
969,0.51831305,0.5945222
970,0.58699155,0.18712083
971,0.29116368,1.0477666
972,0.7486365,-0.69495606
973,0.45639396,-0.57818186
974,0.62541884,-1.6621658
975,0.54524094,-0.35485452
976,0.6037524,-1.6619116
977,0.5165335,-0.877808
978,0.34790105,0.1894598
979,1.2947557,-0.6900219
980,0.40375912,-0.5366391
981,0.25716668,-0.87113273
982,3.1019137,-0.6279385
983,0.31586784,-1.3778921
984,0.3438993,0.5492964
985,1.1355214,0.92812705
986,1.1300933,0.8528715
987,0.29330862,-1.0058668
988,1.2579886,-3.3115396
989,-0.3480839,-2.9475913
990,0.1820019,-1.34893
991,1.216347,-3.1670527
992,-2.4670923,2.3960857
993,0.30557334,-3.1159852
994,-0.033728644,-2.727262
995,0.54852426,-0.5484885
996,1.202383,0.86767983
997,0.6538939,-1.443653
998,0.43985605,-0.48499545
999,0.37396544,-1.4415976
1000,-0.08882414,-3.0569198
1001,-0.6043744,-0.3667196
1002,-3.043348,2.9133925
1003,0.22469135,0.42380574
1004,-0.4060037,1.5244458
1005,-0.7674179,-1.2776681
1006,0.34589404,-0.8319688
1007,0.32209766,-1.2926198
1008,0.28818798,-0.6033273
1009,1.162756,-0.82546437
1010,0.2409984,-0.84901345
1011,0.3352083,0.019219257
1012,0.10424395,-1.5635107
1013,0.3068818,-1.5721349
1014,0.2386985,-0.68388855
1015,0.21608688,-0.8670041
1016,-0.817784,-0.5651407
1017,0.20779361,-0.90593755
1018,0.24567027,0.50333536
1019,0.22052921,0.5495628
1020,-0.6546067,-4.5636854
1021,1.3959689,2.0987165
1022,1.7365184,-0.7095394
1023,0.20232429,-0.84625673
1024,3.041575,-1.2860132
1025,0.7038151,-0.6613718
1026,0.45518118,0.5213798
1027,0.21206321,0.5865251
1028,0.22593643,-0.6665852
1029,0.19902767,-1.6024159
1030,-2.527531,0.1564804
1031,0.5463611,-0.42358053
1032,0.18407322,-0.75901234
1033,2.5532653,-0.9927068
1034,3.3994515,-0.9777987
1035,-2.346261,3.336483
1036,-1.349221,-1.1428808
1037,0.22390379,0.16933188
1038,0.20559074,-0.79669756
1039,0.26659036,-1.3484089
1040,0.2942599,-0.49161497
1041,0.20322944,-0.93598664
1042,-0.61072886,-0.38883117
1043,0.75118285,-0.66407233
1044,0.7327887,-0.61400956
1045,0.54845154,-0.8951849
1046,-0.70651996,-0.4787456
1047,0.37422442,0.1582748
1048,-0.7688472,-0.4932527
1049,0.19561334,0.6095662
1050,0.16400255,1.0316111
1051,-0.7260362,-1.3095493
1052,0.15936173,-0.46474174
1053,0.19708098,-0.86581564
1054,0.7379514,-0.7304683
1055,0.20239975,-0.8568382
1056,0.037979946,1.9512047
1057,0.19983132,-1.375166
1058,0.20352675,-0.81447524
1059,-0.7541938,-1.0971894
1060,1.1593026,0.92558163
1061,0.29781294,-0.69505477
1062,-0.69126034,-1.1136061
1063,-2.825514,-0.34503213
1064,-0.06704421,2.1783187
1065,0.40420735,0.15330586
1066,0.20434417,-0.84934616
1067,1.9445469,-1.9120507
1068,0.8880945,0.48039111
1069,0.2820108,0.18546277
1070,0.29255497,-1.3553202
1071,0.28212,-1.3758074
1072,0.24512745,0.58133775
1073,0.06405039,1.1775423
1074,0.47311532,0.14932066
1075,-0.14071308,-2.9730117
1076,0.5748588,-1.0662867
1077,-0.71904576,-0.4943006
1078,0.22298051,-0.77302814
1079,0.30793232,-0.7020153
1080,-1.7563367,3.2907255
1081,-0.3316282,3.8918793
1082,-0.24333666,3.5885298
1083,-0.2146105,-3.0515516
1084,0.26561993,-0.9443495
1085,0.27007532,0.57938075
1086,0.5231404,-0.7151331
1087,0.32199425,-0.69433165
1088,0.19008268,-0.9591678
1089,0.5149208,-0.7902782
1090,0.3218357,-3.4674098
1091,0.26373798,-2.8483415
1092,0.9185958,-0.3828128
1093,2.175968,-1.6832846
1094,1.1173828,-1.2774707
1095,3.0410805,-1.0212513
1096,-0.7927253,-0.63096684
1097,0.4724154,-0.8328506
1098,0.22502877,-0.83308554
1099,-0.8521239,-0.6723063
1100,-0.9674096,2.057421
1101,1.2747335,-1.0918142
1102,1.1718836,-0.98003376
1103,-1.063072,-1.1544402
1104,-0.80481184,1.1057411
1105,0.33692908,-1.7991151
1106,0.60927093,-0.82397723
1107,0.74578524,-0.70230305
1108,-2.202825,4.4105606
1109,-1.937661,0.100633
1110,-1.7934322,3.355642
1111,-1.4328338,3.0989556
1112,-1.4048733,2.9716501
1113,-0.20600782,-0.43119985
1114,-1.4048952,3.055661
1115,0.47583175,-0.5010861
1116,0.5110451,-0.50119394
1117,1.2850647,-1.0135951
1118,1.2360759,-0.8043871
1119,1.1393636,0.16949773
1120,0.5592318,0.42034337
1121,-1.6586821,-1.6102939
1122,0.5452879,-1.4281849
1123,0.7396022,-1.047479
1124,-0.67279744,-0.2472057
1125,3.2177887,-0.5626839
1126,3.1928108,-0.56203526
1127,0.62645423,-0.8113818
1128,0.6192536,-0.89023256
1129,0.86134475,-0.73272556
1130,0.6811315,-0.83390164
1131,0.43417096,1.0184783
1132,0.6504204,-0.82786345
1133,0.72355497,-1.3820966
1134,0.8007753,-1.069264
1135,0.7874636,-1.0436126
1136,2.0744655,2.561645
1137,-1.5171179,2.5356483
1138,1.2393496,2.7712529
1139,1.2960998,0.7231535
1140,0.85276693,2.2856467
1141,1.726543,-0.8749429
1142,-0.7506144,-0.2692941
1143,-0.0146443695,1.9651259
1144,0.2345589,-3.0356207
1145,1.0314658,0.54284936
1146,0.4940654,-2.7061703
1147,0.32042027,-3.02092
1148,0.4895196,0.07444397
1149,0.50386566,0.04517258
1150,0.5000185,0.043189473
1151,0.49823076,-0.66999924
1152,0.47126353,-0.59135044
1153,0.5109336,-0.6925249
1154,0.6104981,-0.5396829
1155,0.53625226,-0.6444229
1156,-0.56026006,-0.69008315
1157,-0.1821283,-0.4148536
1158,0.7041102,1.2712265
1159,0.2970249,1.0949559
1160,1.5622194,2.19931
1161,1.606348,1.0234262
1162,0.49593586,0.45379218
1163,0.35266596,-2.8197792
1164,0.695765,-0.7300118
1165,0.695765,-0.7300118
1166,0.3022253,1.3784852
1167,-1.1735983,-1.7177665
1168,0.40519798,0.37227872
1169,-0.80486834,-0.38936818
1170,3.618307,-1.7746559
1171,4.3684745,-0.7774764
1172,4.2773333,-0.85001826
1173,4.3852525,-0.6314066
1174,2.204472,0.35704526
1175,2.1614468,0.2933344
1176,1.5623637,0.95550525
1177,0.62710094,-0.7936989
1178,1.2573714,0.833502
1179,-0.4557017,-0.71874774
1180,-1.4659768,1.1173755
1181,-1.052948,1.261098
1182,-0.43178695,1.7628237
1183,0.1708522,2.366105
1184,0.16984792,2.3760993
1185,0.20559387,2.4361475
1186,-1.5330237,-0.25221238
1187,0.627489,-0.95331633
1188,0.5805791,-0.6592369
1189,0.55999637,-0.64760786
1190,0.21411835,1.418161
1191,-0.5855467,2.931104
1192,-0.50269103,-0.6382823
1193,0.65316665,-0.95065033
1194,0.5325573,-0.6098751
1195,0.7591655,-0.7747921
1196,-0.7434727,-0.5564514
1197,0.63512135,-1.1087216
1198,-0.8823523,-0.5359534
1199,0.49904865,1.138221
1200,1.1341653,0.20949912
1201,0.5539633,-1.7564507
1202,0.30060095,1.0969124
1203,-2.89942,4.185038
1204,-2.8812737,4.1647153
1205,-2.2285745,4.379797
1206,-2.246981,4.377791
1207,-1.0305237,3.9885037
1208,-3.5399919,2.7234907
1209,-2.7611737,4.1573353
1210,0.713321,-0.8440243
1211,0.733251,-0.85892725
1212,0.6937293,-0.84149545
1213,-2.1044693,-0.10369637
1214,-0.7858969,-0.27468273
1215,1.2569149,0.7056027
1216,1.0273187,0.5269527
1217,0.54842925,-0.8218088
1218,0.5430287,-0.81677926
1219,0.0019988269,1.7952285
1220,0.18115298,1.859318
1221,0.17932405,1.8638548
1222,0.17466016,1.8686424
1223,0.17466016,1.8686424
1224,-0.4557017,-0.71874774
1225,-1.4659768,1.1173755
1226,-1.052948,1.261098
1227,-1.0289465,-0.6104166
1228,1.6567037,-0.6562958
1229,0.7099637,-0.83837306
1230,0.6595682,-0.663499
1231,0.7305339,-0.86633724
1232,-1.3469981,-0.065667175
1233,0.52514046,-0.61819726
1234,-1.391307,-0.04520216
1235,-1.8653164,0.25002465
1236,0.65179765,-0.5126113
1237,-1.3029498,0.0037317649
1238,0.43166262,0.4083996
1239,0.5800989,0.13516724
1240,0.47012496,0.48299167
1241,3.381598,-0.63774633
1242,0.5144323,0.48782197
1243,-0.436799,1.6289904
1244,0.051625326,1.8688849
1245,0.5117858,0.48801062
1246,1.2518446,-3.1069026
1247,0.094149515,1.8476914
1248,-2.7912898,4.19684
1249,0.48034108,1.6457883
1250,0.62666607,-0.7972367
1251,2.8434598,-1.1833943
1252,1.356158,-0.62467825
1253,1.2907684,-0.7987125
1254,0.59149826,-0.38278157
1255,-2.07704,-0.10042336
1256,1.2927786,-0.6154728
1257,-1.4165753,-0.06373944
1258,-0.031615958,1.9435695
1259,-0.64849734,-0.74650896
1260,-0.52899146,-0.16379467
1261,0.4011944,-2.8718784
1262,-1.6083803,2.7356918
1263,-1.2577174,0.043932296
1264,-1.3391804,-0.036984704
1265,-1.1967548,0.12210647
1266,1.3359343,2.824294
1267,1.2651393,2.7255929
1268,1.2477415,2.7410808
1269,-1.1351912,1.5818229
1270,-1.2139039,0.10376058
1271,-0.8078933,-0.52802193
1272,1.3697894,2.8576446
1273,0.2618813,-2.9961355
1274,-1.2912898,-1.8980812
1275,-1.3011193,-0.0026963577
1276,0.28381193,-2.9765165
1277,0.27711618,-2.7622802
1278,-1.1970462,-1.7625996
1279,0.6792867,-1.4189426
1280,0.7617179,-1.4270142
1281,0.8013983,-0.75243825
1282,0.31984735,1.4151189
1283,-0.56908005,1.8135146
1284,-0.4951042,1.7726825
1285,0.6901573,-0.9552946
1286,1.6084894,-3.6501575
1287,-0.6605992,1.8470576
1288,0.53562117,-0.64190036
1289,0.2632209,-2.925835
1290,0.6214957,-0.45928505
1291,1.7776768,-0.7856443
1292,-4.465882,-0.32641408
1293,0.6239033,-0.75048685
1294,0.6332454,-3.2582376
1295,-2.265371,4.551617
1296,-5.0555634,-0.8167586
1297,1.3266912,-1.0307322
1298,0.68368685,-0.8848386
1299,0.7463443,-0.73309577
1300,0.7182337,-0.6894939
1301,0.69343436,-0.6440323
1302,1.3348817,-0.7221509
1303,1.3219267,-0.76801175
1304,0.59548897,-0.7290438
1305,-2.5714478,0.15436134
1306,-4.4870667,-1.1744084
1307,0.5418898,-0.6132429
1308,0.66501397,0.23356518
1309,0.7907615,-0.49614522
1310,1.3124979,2.7984543
1311,0.6011869,0.1753375
1312,-0.4873196,1.6159061
1313,-1.2020024,1.9364969
1314,0.6329442,0.21310046
1315,-3.7208948,-1.2398373
1316,0.53879213,-1.4388512
1317,0.5409753,0.5439944
1318,-1.0834168,1.4634098
1319,-0.6507182,-0.2480351
1320,-0.5534444,-0.17698762
1321,0.65822774,-0.8473314
1322,-0.5013344,-0.17189252
1323,0.61134946,-0.47499996
1324,0.47875845,-0.51678646
1325,-2.5312445,0.3718514
1326,-0.27042794,-0.4518681
1327,-2.9543817,3.7366035
1328,-2.6424644,0.3415756
1329,0.7158537,-0.64971685
1330,1.6241916,0.8647986
1331,-0.3020681,-0.4562993
1332,-1.2077718,0.1058676
1333,-0.31140232,-0.46563202
1334,-0.2746427,-0.437978
1335,-0.1531788,-0.3922648
1336,-2.4204695,3.2181785
1337,-2.3732817,3.1382987
1338,-2.3918726,3.134869
1339,1.315359,0.6978607
1340,0.57720375,0.4138684
1341,-2.4719007,3.9432185
1342,1.3762999,-0.543925
1343,1.3989404,-0.47397393
1344,1.3515369,-0.59485126
1345,0.4811585,0.5430503
1346,-1.8093817,-0.16878608
1347,1.3678362,-0.66686785
1348,1.3508053,-0.8203529
1349,-0.57237214,2.9924476
1350,-1.26807,-0.37943175
1351,0.73360866,-0.94094217
1352,0.62607634,0.100625195
1353,0.5959564,-0.8201556
1354,-3.4310372,2.1765392
1355,1.1609364,-1.7828513
1356,1.4517903,2.1502612
1357,0.5284273,0.48532197
1358,0.7043924,-1.7745999
1359,0.6760423,-0.695488
1360,-2.6491983,0.19916448
1361,0.5615918,-0.6976191
1362,0.62494874,-0.69356406
1363,0.7234268,-3.132231
1364,0.22898044,2.2944114
1365,0.21688525,2.3245127
1366,0.2509331,2.074009
1367,0.15566479,2.350578
1368,0.15594645,2.378539
1369,0.957639,0.4977874
1370,-2.407984,3.104592
1371,0.12542716,2.3774889
1372,0.08784376,2.4101636
1373,-3.6869426,2.4018164
1374,-3.6585562,2.4064114
1375,0.101107284,2.4970224
1376,1.2616494,-0.45190397
1377,0.21435542,2.269071
1378,-1.3696088,1.0347639
1379,0.49894106,0.16698614
1380,0.3659289,-2.550832
1381,1.0724514,0.1982955
1382,1.3364758,-0.5331169
1383,-1.9603693,-1.8500664
1384,-0.82311845,-0.44944564
1385,1.0191085,0.11191315
1386,-0.61734533,-0.80444425
1387,0.7505489,-0.7999559
1388,0.66293085,0.08311824
1389,0.09298824,1.8274076
1390,0.14419527,1.8436445
1391,1.0148584,0.1138402
1392,0.5950276,-0.8321786
1393,0.5916141,-0.8302382
1394,1.0812272,0.27117875
1395,1.0712895,0.2868245
1396,1.291297,-0.95202947
1397,1.2997236,-0.89605707
1398,1.2211376,-0.9670033
1399,1.3184593,-0.803318
1400,0.48293936,0.062092222
1401,1.3268378,0.7219011
1402,0.5262432,0.17427316
1403,0.5370531,0.16719404
1404,0.56645805,-0.84430563
1405,0.52883244,-2.5220177
1406,1.1200838,0.123109795
1407,0.5228832,-0.81217813
1408,1.9098032,1.2845026
1409,2.3080323,2.7296817
1410,2.0168412,1.3535241
1411,0.5521258,-0.6727754
1412,-0.55809784,-0.75585294
1413,-1.1945294,-0.5180953
1414,0.6706072,-2.633276
1415,0.6441157,-2.6550608
1416,4.2109118,-1.406046
1417,4.0599637,-1.458865
1418,1.3959037,-0.49231204
1419,0.5251466,-0.687762
1420,0.23651047,-2.7756388
1421,1.2998335,-0.883749
1422,2.3899157,1.5495838
1423,-4.8922195,-0.021791123
1424,0.64092445,-2.5575688
1425,0.57696134,-0.5629418
1426,0.58373797,-0.5672409
1427,0.5228233,-0.7668179
1428,-0.34170043,-0.39451897
1429,-0.43816805,-0.6273049
1430,0.54869866,-0.68715703
1431,0.53581643,-0.74100006
1432,0.40107554,0.47996488
1433,0.40649176,0.5250552
1434,0.48705554,0.12284783
1435,0.3811339,-2.790727
1436,0.518204,-0.7492677
1437,0.66879404,-0.55504125
1438,0.23803665,-2.6374044
1439,0.4882337,-2.7075183
1440,0.51267004,-0.65942895
1441,-0.48843396,1.6760107
1442,-1.4703139,3.9543993
1443,0.46458328,-2.5526845
1444,0.5533954,-0.77043784
1445,0.5432813,-0.74497277
1446,0.32842875,0.9991454
1447,0.31786823,0.9878464
1448,-0.4881878,1.6220769
1449,-0.5484171,-0.20198205
1450,-0.5514622,-0.20285651
1451,1.6669697,-0.49006337
1452,0.52772725,-0.7079627
1453,0.5074388,0.5211243
1454,0.5189918,-0.7099675
1455,0.6093774,-0.5776148
1456,0.6257423,-0.87129927
1457,-3.3074534,1.0287997
1458,0.60385644,0.25184008
1459,-0.5570425,1.6440313
1460,-1.1496928,-1.858998
1461,-1.5141767,-0.5732371
1462,2.8509529,0.28603086
1463,-0.639205,-0.869701
1464,-0.6472478,-0.79201585
1465,-1.4511584,3.5785618
1466,-2.7843316,2.9197214
1467,3.5199854,2.1410062
1468,0.49019307,-3.9262722
1469,0.56820166,-0.6374318
1470,-1.4514558,-0.11964478
1471,-0.6337291,-0.8828162
1472,-2.2442584,3.2900796
1473,2.5226433,1.3992914
1474,-1.3024185,2.2170708
1475,0.40400004,-2.601054
1476,-2.5182335,3.9832366
1477,-1.6028982,2.6461127
1478,0.6355509,-0.5681656
1479,0.62648547,-0.55888104
1480,2.8148093,-0.8313973
1481,0.5412451,-2.6864858
1482,-0.5812665,1.674462
1483,-0.006715223,2.0103538
1484,0.6653617,-2.7894735
1485,0.5532885,0.538133
1486,0.5054121,-0.49602714
1487,0.6061749,-0.926533
1488,0.52505445,-0.73721266
1489,-0.4945088,1.6644198
1490,0.6908743,-0.6057886
1491,0.6358456,-0.5837327
1492,-0.97374624,-0.5467209
1493,0.6535324,-0.86657935
1494,-0.8646194,-0.62075555
1495,1.2991645,-0.9510356
1496,1.3049508,-0.9698758
1497,0.5200812,0.5461566
1498,-0.5218647,1.6820594
1499,-1.7781625,-1.6845341
1500,-0.8898516,-0.5168703
1501,1.2960169,-0.8082291
1502,1.2971196,-0.80274093
1503,1.289015,-0.8708377
1504,1.2953969,-0.81128764
1505,0.6934897,-0.7889282
1506,0.59771585,-0.8375645
1507,-0.56212527,1.6767234
1508,1.3224843,-0.79914474
1509,1.3029838,-1.0028561
1510,1.313759,-0.91169333
1511,0.82081616,-0.7218262
1512,1.1516628,0.2789232
1513,-1.8018343,-1.7111185
1514,0.6519304,-0.6999308
1515,0.5973078,-0.8502027
1516,0.61121446,-0.8961632
1517,0.62666863,-0.371313
1518,-0.4759754,-0.7485684
1519,0.74315965,-0.75115514
1520,0.7134098,-0.72139436
1521,-0.50243205,1.6882064
1522,0.36180782,1.1386931
1523,2.6853287,-0.9226829
1524,4.3212223,-2.1578348
1525,0.8044146,-1.0427976
1526,0.18094777,1.8692647
1527,0.18078081,1.8589171
1528,-0.43178695,1.7628237
1529,0.1708522,2.366105
1530,0.16984792,2.3760993
1531,0.20559387,2.4361475
1532,2.6733992,0.16671067
1533,0.54872376,1.6297494
1534,0.59135175,-0.9469778
1535,-0.67364955,-0.41886535
1536,0.52369666,0.47528377
1537,-0.49206573,1.7977594
1538,-1.4878446,-0.18378308
1539,1.2643996,-0.7811272
1540,1.2595088,-0.77896374
1541,1.2632773,-0.775977
1542,-0.9504648,3.8500345
1543,-2.896019,-0.32059065
1544,0.8460299,-3.6773722
1545,1.3138084,-0.64915895
1546,1.2700635,-0.733956
1547,1.2790648,-0.67634857
1548,0.60551286,-0.6995125
1549,1.242011,-0.70847654
1550,1.1635513,-0.72042817
1551,1.245667,-0.6245011
1552,-2.3271384,3.0156906
1553,-0.7528565,-0.38171336
1554,0.7219004,-0.67810977
1555,0.723742,-0.6817124
1556,0.13912615,2.2462428
1557,0.24317695,2.171586
1558,0.18866415,2.2906845
1559,0.16179107,2.2893026
1560,0.16548215,2.2759974
1561,0.728644,-0.56870097
1562,0.54761815,-0.7072613
1563,1.361061,-0.8026023
1564,0.539358,-0.6873238
1565,0.68432033,-1.0279095
1566,0.67460144,-1.0403885
1567,1.3104172,-0.85952246
1568,1.3069457,-0.8283003
1569,1.0732911,0.2907997
1570,0.96914804,2.4636018
1571,1.3856568,-0.93728834
1572,-0.789608,-0.39029175
1573,-0.48748326,-0.5461799
1574,-1.235114,0.1542578
1575,-3.17352,1.0695709
1576,1.3045849,-0.9016827
1577,-0.77444255,-0.5663902
1578,-0.811364,3.156491
1579,-0.84145766,3.1645157
1580,1.7874644,2.8688858
1581,1.8110156,2.893144
1582,-0.65596783,2.9269302
1583,-0.36370134,-0.53058267
1584,0.6354924,-0.7227075
1585,3.0859184,-0.76945055
1586,0.29398733,-2.3072221
1587,0.42740697,0.5367129
1588,-1.0762036,-1.7395247
1589,0.29657048,3.6371725
1590,1.1385121,0.22412291
1591,0.5510931,-0.7992538
1592,0.6199058,-0.8393629
1593,0.52969676,-0.6360594
1594,0.5238327,-0.68465114
1595,0.52265793,-0.68945754
1596,-0.65562403,-0.2902244
1597,-0.75090957,-0.3742607
1598,0.15383191,2.3134434
1599,-0.30256736,-0.3972421
1600,0.647769,-0.5061741
1601,0.43844128,-1.8199334
1602,-1.8621981,-1.7850884
1603,2.6709354,-0.42900863
1604,2.7220492,-0.42087448
1605,0.37277055,-1.8358916
1606,0.19832082,2.4449294
1607,-0.81029147,-0.41782263
1608,-2.5094995,0.15381172
1609,-2.5714426,0.17476013
1610,-4.1299667,-1.8665209
1611,-4.0996675,-1.839531
1612,-1.935452,0.04280845
1613,-2.0006838,-0.045539342
1614,-1.9948672,-0.060343884
1615,-2.4197428,0.1748803
1616,-2.8379824,4.200273
1617,-2.8331876,4.206396
1618,0.6169487,-0.7486863
1619,-0.6297717,-0.31062546
1620,0.7292224,-0.78734636
1621,0.7273214,-0.7908185
1622,0.61113846,-2.8914173
1623,0.57151186,-2.9751978
1624,-0.5978707,-0.34316367
1625,0.17819403,1.4856983
1626,0.5231355,0.535634
1627,3.49026,-0.6004901
1628,0.20631008,1.3184907
1629,0.54229,-0.560814
1630,3.4170582,-0.8863226
1631,-1.0736939,1.1963824
1632,-1.5136619,-2.2469542
1633,0.58343256,0.18146673
1634,-0.7207422,-0.39921126
1635,3.1289485,-0.8686483
1636,1.540977,0.8422496
1637,-0.65273833,3.0201404
1638,-1.341605,3.4444947
1639,2.06379,0.26512206
1640,0.6850128,-0.7697513
1641,0.6769707,-0.7457565
1642,0.6800153,-0.7487416
1643,0.6768008,-0.78727984
1644,0.5233531,-0.5585437
1645,1.5936191,0.8618461
1646,2.2203577,-0.69620156
1647,0.5469179,-0.7007588
1648,0.7019874,-0.5384424
1649,0.61904395,-0.79961467
1650,2.8095171,-0.8153565
1651,-3.1982157,-2.0584702
1652,-1.356588,3.3547573
1653,1.5909008,0.86646163
1654,0.4692986,0.10806803
1655,-0.015194252,1.9474458
1656,0.2678812,1.4796251
1657,0.93674445,2.3640954
1658,0.32704622,-2.6592352
1659,0.35752118,-3.117018
1660,0.2502632,1.0169381
1661,3.652909,4.2902946
1662,4.487706,-0.71960473
1663,0.6402323,-0.44737884
1664,1.3463984,-0.6969811
1665,0.66092014,-0.46183518
1666,-0.77379864,-0.4852154
1667,0.31307745,-3.4032593
1668,0.9848013,0.54553145
1669,1.3496859,-1.5388561
1670,-2.7990272,-0.37912735
1671,1.3352294,-1.49347
1672,4.3691015,-0.7737771
1673,0.6215115,-0.9317615
1674,-0.42525566,-0.64330524
1675,3.347779,-0.77444464
1676,0.50471884,-3.2528775
1677,3.3196263,-1.6233375
1678,0.36482954,3.741728
1679,0.23111309,0.9788705
1680,-0.61821693,3.059474
1681,-3.328694,0.98889804
1682,1.1967245,-1.5286261
1683,0.6727789,1.2416582
1684,-0.5516058,1.6868751
1685,0.5388293,-0.7048125
1686,0.34443575,-3.5817714
1687,-1.093632,3.9377449
1688,1.7008518,-0.44072822
1689,0.44040507,0.5160992
1690,0.6536068,-2.5897982
1691,1.2998335,-0.883749
1692,1.2644799,-0.76813406
1693,0.63721895,-0.37388697
1694,0.3884505,-2.535241
1695,-2.0564325,-0.019049667
1696,-2.1668549,-2.4860175
1697,0.6779288,-0.5338297
1698,1.3649937,-0.57696736
1699,1.0663835,1.7628871
1700,1.0772387,1.7815412
1701,0.47154188,0.36987123
1702,0.34683067,1.0986234
1703,-0.6785436,2.9441943
1704,0.37724656,1.0839468
1705,0.27582335,1.0083405
1706,-0.33203018,-0.61682147
1707,0.7246562,-3.1486073
1708,0.48905975,-0.6978934
1709,0.30224812,1.1496094
1710,0.5884833,-0.6347407
1711,0.48768103,-0.6161368
1712,0.61370075,-0.42339614
1713,0.54271215,-0.51667607
1714,1.5975802,-3.6055129
1715,2.2005286,-0.53004307
1716,-0.7535484,-0.41053787
1717,-0.99181384,2.190464
1718,4.25043,-0.9198671
1719,3.0521383,-1.0265725
1720,0.46518886,-0.65248585
1721,0.42586964,-2.8613575
1722,-0.31153584,-0.6066785
1723,2.878381,-0.63327
1724,0.7251661,-0.52959883
1725,0.6787395,-0.8997861
1726,0.32962328,1.1786516
1727,-2.4375155,3.8725765
1728,-2.4311278,3.8602765
1729,-2.4247909,3.8473253
1730,-2.3701904,3.849017
1731,-2.9686797,-0.31735548
1732,1.3816383,-0.60810626
1733,0.06566186,1.8648306
1734,0.70892406,0.1874142
1735,2.1523535,-0.6756996
1736,0.67119676,-0.5159207
1737,-3.5899966,-2.0643363
1738,0.70464766,-0.66407263
1739,0.6709219,-0.6853276
1740,0.9947709,2.4199216
1741,-0.7741852,3.131271
1742,0.33994997,4.2215886
1743,-2.3254707,4.380957
1744,-1.1923853,2.6571867
1745,-1.6666801,-0.024684452
1746,1.275546,-1.7917401
1747,-0.91608053,-0.62102526
1748,0.39862514,0.45358875
1749,0.5835757,-0.36747047
1750,0.7476751,-0.71028745
1751,2.3842247,1.6668082
1752,-0.7383342,-0.89304805
1753,0.42065036,1.0815924
1754,1.2622235,-0.90282357
1755,0.7576647,-0.84311867
1756,-0.873278,4.3029017
1757,0.4509768,-2.683603
1758,0.6070828,-0.82698697
1759,0.7246745,-0.53835076
1760,-1.74324,3.2504914
1761,0.49537188,0.536908
1762,0.47935313,0.4439591
1763,0.51392376,0.44009313
1764,2.7090895,-1.1173445
1765,0.27195638,1.4278222
1766,-2.647064,3.9933932
1767,-3.0747359,1.7514268
1768,1.1715788,0.30952942
1769,1.1713226,0.35740837
1770,1.5622923,0.83241147
1771,1.7414956,-0.4179834
1772,-2.3082824,-0.7817266
1773,-0.8122207,3.1572733
1774,2.3408298,0.26316905
1775,2.0984783,3.1562667
1776,0.4330328,0.57219267
1777,1.1888208,-1.9377799
1778,0.42921662,0.5501361
1779,0.9556091,0.5287867
1780,0.40201062,1.1177187
1781,0.5410695,0.56623405
1782,0.5647233,0.26614127
1783,0.4425919,0.43833455
1784,0.44544703,0.45278636
1785,2.6976893,-0.620245
1786,0.579831,-0.3811062
1787,0.40209967,0.50501907
1788,1.4406432,-0.71044934
1789,1.443851,-0.6866744
1790,1.401905,-0.7747496
1791,0.50686944,-0.723964
1792,0.6937666,0.13170567
1793,1.2294998,0.09253181
1794,0.56330156,-0.84584665
1795,0.50807345,-3.1697423
1796,0.50606173,-1.8064113
1797,0.09236111,2.0364795
1798,0.42393482,0.4366553
1799,1.1899099,0.044842042
1800,1.2918518,-0.56126845
1801,0.71502817,-1.7663065
1802,0.5838577,-0.87226534
1803,0.43722004,0.11201037
1804,0.027524278,1.9040744
1805,0.024358168,1.9100689
1806,-2.0181682,0.00018642098
1807,0.3407516,1.0619141
1808,0.32155955,-3.2031286
1809,0.49998343,0.16240564
1810,-2.7559087,4.222909
1811,-0.99422914,3.8919306
1812,0.6524453,-3.4090974
1813,0.046439335,1.899737
1814,-0.70062995,-0.35826424
1815,0.4578371,0.041337408
1816,2.2328231,0.27370602
1817,-0.61962736,-0.30115363
1818,0.48193502,-0.6679883
1819,1.4559509,-0.6432495
1820,1.1983407,0.1774536
1821,1.2108101,0.16312519
1822,1.1952685,0.26109752
1823,0.48689783,0.07349009
1824,1.214093,0.20725504
1825,1.1890484,0.2685639
1826,1.1792605,0.16379052
1827,0.44094682,-2.8349223
1828,1.1834913,0.23891178
1829,-1.6376357,1.1174108
1830,-1.4663134,1.0803112
1831,1.4079583,-0.6905987
1832,-0.73495746,2.265083
1833,-1.7305491,-0.381134
1834,-2.1425488,-2.080271
1835,-0.013117984,1.8383121
1836,0.49327588,0.6148104
1837,0.78133416,1.2699269
1838,-1.0678253,1.4950565
